Layer Name,EPSG,x_min,y_min,x_max,y_max
govmap:layer_gps_stations,3857,33.0861980159433,26.6600097211752,37.0349252736019,36.1575835075962
govmap:layer_gr_lin_p,3857,34.530455519625,29.5533715750177,35.5822762305234,33.1989159902269
govmap:layer_greenbuildingbluelines,3857,34.3214851790632,29.561329309704,35.5760134303032,32.8735096731078
govmap:layer_greenbuildings_5281,3857,27.6892748524405,21.7148800609762,45.3199282261058,38.1709362517573
govmap:layer_groundwater_enrichment_zones,3857,34.2669324956586,29.490423368192,35.9043548707588,33.334072331472
govmap:layer_groundwater_level_eng,3857,34.5015562553782,31.4564657615176,35.0005282206626,32.5307586566621
govmap:layer_guidestarpoints,3857,33.1449622510767,26.736893429724,37.0108285099191,36.088594919104
govmap:layer_gush_retzef_final,3857,34.5504796939999,30.6112641034688,35.5729798803029,33.2275536648129
govmap:layer_gush_retzef_m0,3857,34.2674205836375,29.4504714169248,35.8953835641433,33.3352376632435
govmap:layer_gushim_rezef_additonal,3857,34.2674205836374,29.4552661796714,35.8953835619697,33.3352376632434
govmap:layer_gushim_rezef_sites,3857,34.2674205836375,29.4552661796714,35.8953835619697,33.3352376632435
govmap:layer_h_rrhs0021,3857,34.7592147779439,31.9941245985306,34.8082852721408,32.034263633882
govmap:layer_h_rrhs0201,3857,34.7592147779439,31.9943031358638,34.8049022823531,32.0342097346433
govmap:layer_h_rrhs0202,3857,34.7592147779439,31.9940510397546,34.8097153276019,32.0361255917867
govmap:layer_hagana,3857,34.6853006190496,31.0129485305476,35.4527835533733,33.029968559864
govmap:layer_haganathatevapoly,3857,34.5095649432021,29.4877697198467,35.5629872708373,32.9890253108716
govmap:layer_hagnasregions,3857,34.2691918343141,29.4913966673933,35.8931097163811,33.3330519165218
govmap:layer_hativot_nof,3857,34.2191803840203,29.4902479720244,35.8971161965564,33.3290364946092
govmap:layer_health_counties,3857,34.2206169494162,29.4904194081019,35.8953349578223,33.3340745945027
govmap:layer_health_districts,3857,34.2206169494162,29.4904194081019,35.8953349578223,33.3340745945027
govmap:layer_heat,3857,34.2468141458023,29.4947741264588,35.8952880564785,33.3339742684188
govmap:layer_heat_eng,3857,34.2468141458023,29.4947741264588,35.8952880564785,33.3339742684188
govmap:layer_helipad,3857,34.5473133075662,29.5446952100012,35.5494852062886,33.0158079496837
govmap:layer_heskem_gag_point,3857,34.5689307849966,29.5489010559985,35.5711102660649,33.2060822639589
govmap:layer_hithadshut_tichnun,3857,34.6497222012495,31.2446789842211,35.5722606907676,33.2233402477828
govmap:layer_hityashvut_tb3_1,3857,34.2674205836375,30.3452277486128,35.8953835619697,33.3351481018799
govmap:layer_hityashvut_tbl1,3857,34.2844965147197,29.5806831891518,35.8388486637609,33.2454015035234
govmap:layer_hityashvut_tbl2,3857,34.3046590117,29.7107392945321,35.8388486637609,33.2454015035234
govmap:layer_hityashvut_tbl3,3857,34.2844965147197,29.7107392945321,35.8388486637609,33.2465934463204
govmap:layer_hof_naki_update,3857,34.501377938735,29.4947952708536,35.1057741314597,33.0876691924886
govmap:layer_hof_polygon,3857,34.5022809704672,29.487845618824,35.6499241890234,33.0941975243766
govmap:layer_hospitalizationunits,3857,34.0988746651944,30.0816573956605,35.9805145412089,34.0534389063783
govmap:layer_hostels_n,3857,34.5579137414216,29.5605170495619,35.5093501634232,33.0178159244355
govmap:layer_hotels,3857,33.3710515047613,26.6533246619715,36.9116966855486,36.1224188410309
govmap:layer_hotels_eng,3857,33.6355946701705,26.6733863049229,36.6891655656967,36.114412544336
govmap:layer_hotzlapdebtowners,3857,34.2808633345891,29.4949829666481,35.8420998031223,33.2868136400481
govmap:layer_hotzlapdebtowners_v1,3857,34.2808633345891,29.4949829666481,35.8420998031223,33.2868136400481
govmap:layer_households,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_housing,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_hov_2024,3857,34.7008093932509,31.2438757862326,35.2848141589038,32.8738938779846
govmap:layer_hoze_zhut,3857,34.7190412443183,31.2021962534105,35.3380182108579,33.0820006009877
govmap:layer_hydro_station,3857,32.8027564534954,25.1528378161585,37.1971026290166,36.7675582391806
govmap:layer_hydro_station_basin,3857,34.4023085269166,29.4748137643733,35.9623529342465,33.6302850260172
govmap:layer_hydro_stations,3857,34.3668633113606,29.4940606762879,35.7621032504405,33.4005206736006
govmap:layer_hydro_stations_gs,3857,34.4007687823305,29.5261976378201,35.7909615364598,33.283142112274
govmap:layer_ies,3857,33.659061106072,26.8053603414099,36.6694161502662,35.9803881417232
govmap:layer_igudan_pipex,3857,34.7024659451074,31.9302321109886,34.9081854192992,32.1537399800097
govmap:layer_igudan_ta,3857,34.6479992002442,31.9302262842362,34.9082039576674,32.1535733124397
govmap:layer_ilezor,3857,34.2673708705409,29.4905195523583,35.8953835749766,33.3352377082632
govmap:layer_ilforest,3857,34.3001698320316,29.5713073235111,35.8482851445378,33.2793797962754
govmap:layer_ilforest_eng,3857,34.3001698350785,30.5976056087544,35.8477068553672,33.3130578120306
govmap:layer_ilkklfiretr,3857,33.5302269033211,29.9170147043702,36.4624410430208,34.6095868001344
govmap:layer_ilkkloff,3857,33.918812163249,29.9139883337018,36.1846809234048,34.3427909944448
govmap:layer_ilmerhav,3857,34.2673708705409,29.4905195523583,35.8953835749766,33.3352377082632
govmap:layer_ilpublicsites_june05,3857,33.1606822672293,26.7949914165127,36.9458238039337,36.0520551795765
govmap:layer_ilregion,3857,34.3001698320316,29.571307323511,35.8482851445378,33.2793797962754
govmap:layer_ilregionforest,3857,34.2673708705409,29.4905195523583,35.895383561446,33.3352376646546
govmap:layer_ilwater,3857,34.2675312686338,29.5548068274232,35.8252392471678,33.3126116999428
govmap:layer_ims_stat,3857,34.3882900909151,29.5521586380546,35.8076789970238,33.2432212061944
govmap:layer_income_distribution_areas,3857,34.6080609237264,30.7455816737281,35.5202319830697,32.982172336436
govmap:layer_indparks,3857,34.3338009008542,29.5778593875014,35.7189401430737,32.9595053914008
govmap:layer_industrial,3857,34.3310946170355,29.5504069138212,35.7801669774802,33.2630210743185
govmap:layer_industrial_calcala,3857,33.2292815746816,26.7575347715006,36.8669484442489,36.0806444007476
govmap:layer_industries,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_interchange_areas,3857,34.6646097803405,29.5800740399733,35.6259469747808,33.2252700279137
govmap:layer_interestlayermekorot,3857,34.2357287623544,29.5389480022035,35.8855589480361,33.3094790316357
govmap:layer_ips,3857,33.7080484018621,27.0467428926907,36.2361471288598,35.4427658669523
govmap:layer_iron_branches_smkt,3857,33.657846629089,23.9829058268842,36.6066430536176,37.1774550021698
govmap:layer_justice,3857,33.8273790882004,29.3393945430845,35.9571228284617,34.4550671355138
govmap:layer_kalpi_data2,3857,34.284563710739,29.5443607292938,35.8385120204861,33.2806409659598
govmap:layer_kalpi_data_2019b,3857,34.284563710739,29.5443607292938,35.8385120204861,33.2806409659598
govmap:layer_kalpi_negishut,3857,33.0871081500903,26.7447712708166,37.0359675811347,36.076736132407
govmap:layer_kalpiot_special_2019b,3857,34.4533162871741,29.5577167435532,35.540540573107,33.030154034776
govmap:layer_kartoniot,3857,33.0845730219018,26.6657898476848,37.0415884922139,36.1193021910828
govmap:layer_kids_g,3857,33.1291475283647,26.739208347884,37.0161852914126,36.0836358981186
govmap:layer_kishuriyut_nofit,3857,35.0560009925471,32.687448980806,35.3497172869403,32.8226823917079
govmap:layer_kishuriyut_prj,3857,34.736840995155,31.8680639983598,34.8426232676494,32.1813529988531
govmap:layer_klika,3857,33.7346679566141,26.8917685488686,36.6004068155285,35.814706842974
govmap:layer_kshtann_neighborhoods_labels,3857,34.5146839165292,29.5358037914713,35.5587704487544,33.0833517430008
govmap:layer_land_test_zone,3857,34.2800698208164,29.5139251241691,35.8863385609658,33.3144582563958
govmap:layer_landmines,3857,34.8969305316248,29.5080018222453,35.8577649908978,33.3096412700966
govmap:layer_landssensitivity,3857,34.2673041381822,29.4913186411758,35.9043548705415,33.3367897769165
govmap:layer_layers_destruction,3857,34.2805577348092,31.160238110452,34.6567651865913,31.616304440407
govmap:layer_leumitclinics,3857,34.5570613344673,29.5540172360589,35.5686559208137,33.2106252193446
govmap:layer_level0,3857,34.2121327392331,31.3186898191244,35.1062842998995,33.0960475289768
govmap:layer_level1,3857,34.4935552680129,31.5994978317078,35.0933019387476,33.0250554036883
govmap:layer_levelseparation,3857,34.5353528890513,30.7977519246998,35.4717397268049,33.0055821097542
govmap:layer_lgbt_rights,3857,33.4608599829838,26.8043107063843,36.6620093028782,35.9516792409956
govmap:layer_lighthouse,3857,34.038146320602,30.5510255380286,35.549833485603,34.1644642788272
govmap:layer_local_committees,3857,34.2674205836375,29.4874024969719,35.8953835619697,33.3351481018799
govmap:layer_lrt_line,3857,34.7422828042163,31.7298543939134,35.337348404104,32.8239102973581
govmap:layer_lrt_stat,3857,34.7422828042163,31.7310557024836,35.3372453657224,32.8216629326879
govmap:layer_lsparcels,3857,34.4387329541465,30.5738858848976,35.8579125001369,33.2793774210436
govmap:layer_lyr_srtm_potential,3857,34.2631308572141,29.4899888344456,35.8979846244379,33.3333877528762
govmap:layer_lyrplanaddr,3857,34.5896973886685,31.5393508242996,35.3564184668173,32.952870650374
govmap:layer_lyrplanroads,3857,34.5894198116777,29.5572627157905,35.687523421607,33.0161185706604
govmap:layer_maagalbldg,3857,33.0238449594505,26.7277164139358,37.1335882631281,36.1467151553557
govmap:layer_maagaljunctions,3857,33.0186348519653,26.7183574135579,37.1434203237646,36.1668200448123
govmap:layer_maagalroads,3857,34.2678442893756,29.55255611479,35.8975243989072,33.3323413914439
govmap:layer_maavarim,3857,33.3449396558489,30.2507812092401,36.4216541861504,33.4800842703979
govmap:layer_mada_districs,3857,34.2705996954831,29.4947925001975,35.8940128675913,33.3292746511568
govmap:layer_mada_stations,3857,33.3897395628205,26.7824113034776,36.8136325502869,36.0641849624374
govmap:layer_mahazevotnetushot,3857,33.2769186329688,26.6748531523204,36.9951207860179,36.095071249835
govmap:layer_mahazevotshikum,3857,34.4212872972802,29.5838996366275,35.803946293226,33.2583450469042
govmap:layer_mahirlair_city,3857,34.7411135787505,31.9222205194076,34.934788564041,32.1835252393812
govmap:layer_mahirlair_intercity,3857,34.757946114142,31.7328411375639,35.0346101477459,32.3513934481256
govmap:layer_mahoz_bp,3857,34.4115740065281,30.075316238559,35.6650841692344,33.9903834367111
govmap:layer_malkarcities,3857,33.0870973365705,26.7679430908504,37.0357981692664,36.0668297232801
govmap:layer_maoka,3857,35.0870405670949,31.6550205101865,35.3330551565055,31.8608453502422
govmap:layer_maoz__shilton_mekomi_,3857,34.7884471809913,30.986154220461,35.2440115551573,32.6816485992602
govmap:layer_maoz_economy,3857,34.7913429330646,31.7799512625536,35.2096105655524,32.09485381207
govmap:layer_maoz_education,3857,34.7443452992988,31.2569717869724,35.5004657618509,32.9527862256802
govmap:layer_maoz_employment,3857,34.7579885537991,31.3868053564607,35.2440115551573,32.6816485992602
govmap:layer_maoz_finance,3857,34.7913429330646,31.7799512625536,35.2096105655524,32.0843139065557
govmap:layer_maoz_health,3857,34.7913429330646,31.7799512625536,35.2096105655524,32.0843139065557
govmap:layer_maoz_human_resource,3857,34.7913429330646,31.3754422914378,35.2096105655524,32.2583464731179
govmap:layer_maoz_infrastructure,3857,209610565552396,31.7799512625536,209610565552396,31.7799512625536
govmap:layer_maoz_justice,3857,35.0403686102305,31.7799512625536,35.3515986594707,32.7129637691443
govmap:layer_maoz_natural_resources,3857,34.774658987041,31.607074824923,35.2096105655524,32.1893725694097
govmap:layer_maoz_planning_and_policy,3857,34.7913429330646,31.7799512625536,35.2096105655524,32.0843139065557
govmap:layer_maoz_technology,3857,34.774658987041,31.607074824923,35.2096105655524,32.6160589157284
govmap:layer_maoz_wealth,3857,34.7884471809913,31.2569717869724,35.2096105655524,32.1683481590757
govmap:layer_mapi_orto_2018,3857,34.2712308826089,29.4907289890933,35.8155944275162,33.2642452913726
govmap:layer_mapi_orto_2019,3857,34.2103472162924,29.4799649412,35.9621845841983,33.3402484885547
govmap:layer_mapi_orto_2020_2019,3857,34.2665645465194,29.5650322808397,35.806064667002,33.2426089929187
govmap:layer_mapi_orto_2021,3857,34.2607632851054,29.4824026791884,35.9076209117139,33.3472280893799
govmap:layer_mapi_orto_2022,3857,34.2677170675239,29.4841801417777,35.8988922913529,33.3355430978862
govmap:layer_mapi_orto_2023,3857,34.2613747586022,29.4802843641918,35.9021436495915,33.3402962521083
govmap:layer_mapi_orto_2024,3857,34.2786539283795,29.4839170976457,35.5848976710821,32.5742103601634
govmap:layer_marrige_birth,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_mataan_ashkelon,3857,34.5436879042863,31.587172659659,34.8217882883417,31.910196880708
govmap:layer_mataan_brshva,3857,34.6194566141394,31.2215651627048,35.2117315091031,31.4084506968373
govmap:layer_mataan_hdr_ntn,3857,34.8031645167533,32.1556694895811,35.2886552638326,32.6206206685264
govmap:layer_mataan_jlm,3857,34.9783979870352,31.7062839717168,35.2970705208085,31.8705085255191
govmap:layer_mataan_tlv,3857,34.6404310169226,31.7743755594471,35.209652535307,32.3282145555747
govmap:layer_matara_mig,3857,34.5566820769558,29.535650010677,35.6912404798011,33.2303865994116
govmap:layer_matara_mitham,3857,34.5586816326089,29.5382613042192,35.69067147979,33.2292677522693
govmap:layer_maturetrees,3857,33.3162390011632,26.6890632513481,36.88736707088,36.0593274350375
govmap:layer_matzavim_briuthanefesh,3857,34.592782653358,30.61110880346,35.2128392835848,31.4243449059325
govmap:layer_matzavim_machalotlev,3857,79019996945601,31.2508355001026,79019996945601,31.2508355001026
govmap:layer_matzavim_matzavimcognitivim,3857,34.761322752266,30.6102020260963,35.2169992021529,31.2812945632685
govmap:layer_matzavim_matzavimneshimatim,3857,79019996945601,31.2508355001026,79019996945601,31.2508355001026
govmap:layer_matzavim_matzavimortopedim,3857,34.755694206441,30.61110880346,35.2128392835848,31.3886502427284
govmap:layer_matzavim_noirologi,3857,34.5856836641868,30.61110880346,35.2128392835848,31.4182499204302
govmap:layer_mean_temperature_anual,3857,34.22038416248,29.4896557152475,35.8952880576631,33.3339742683769
govmap:layer_mean_temprature_aug,3857,34.2206333590041,29.4895052378608,35.8952880564785,33.3339742684188
govmap:layer_mean_temprature_jan,3857,34.2203841646897,29.4896557152473,35.8952880576633,33.3339742683766
govmap:layer_measure_economic_social,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_mechozotrevacha,3857,34.2674762249662,29.4877697252573,35.8953835619697,33.335148102238
govmap:layer_mehoziot_app_taba,3857,34.267348005551,29.5045880385811,35.895383563039,33.3352377091599
govmap:layer_mehoziot_app_yk,3857,34.267348005551,29.5045880385811,35.895383563039,33.3352377091599
govmap:layer_mehozot_minfin,3857,34.2674762249662,29.4877578831595,35.8953835619697,33.335148102238
govmap:layer_meitzav,3857,34.3142495485017,29.5463784424446,35.8084877101687,33.2811897953491
govmap:layer_meitzav2017,3857,33.1627840347578,26.7452699277663,36.9599532239126,36.0822983100275
govmap:layer_meitzav_2017,3857,34.3142495485017,29.5463784424446,35.8084877101687,33.2811897953491
govmap:layer_meitzav_arabic,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_climate,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_education,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_english,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_hebrew,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_math,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_relations,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_safe,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_satisfaction,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_science,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_meitzav_values,3857,34.3142495485017,29.5463784424447,35.8114559463326,33.2811897953491
govmap:layer_mental_diagnostic_inst,3857,33.9243299513721,26.9925777808659,36.0346910660358,35.5415285135621
govmap:layer_merhavim_mof,3857,34.2674762249662,29.4877578831596,35.8953835619697,33.335148102238
govmap:layer_merhavironi,3857,34.506555106181,29.4904725769727,35.6061187530426,33.2345075312873
govmap:layer_merkava_rashuyot,3857,34.2674762249662,29.4877578831596,35.8953835619697,33.335148102238
govmap:layer_merkava_takziv_pnim,3857,34.2674762249662,29.4877578831596,35.8953835619697,33.335148102238
govmap:layer_merkava_tmicha_mashabash,3857,34.5551086665968,29.4877578831595,35.806885260242,33.3000199326385
govmap:layer_merkava_tmicha_memeshala,3857,34.2674762249662,29.4877578831595,35.8953835619697,33.335148102238
govmap:layer_merkava_tmicha_mitzrafi,3857,34.5551086665968,29.4877578831596,35.806885260242,33.3000199326385
govmap:layer_merkava_tmicha_pnim,3857,34.2674762249662,29.4877578831596,35.8953835619697,33.335148102238
govmap:layer_metro_line,3857,34.7369668997028,31.8655992532281,34.944785195562,32.2028379177719
govmap:layer_metro_stat,3857,34.7418099286532,31.8693951990874,34.9349031635479,32.2021508970552
govmap:layer_metrofan,3857,34.9508557416917,32.7477520092125,35.1768965819841,32.8776028845745
govmap:layer_metronit,3857,34.9557599261305,32.7487370744216,35.1384238946315,32.9519556132159
govmap:layer_metropolin2008,3857,34.5430029326545,31.1783409623939,35.3949921925451,33.069907628116
govmap:layer_mevaker_dangerous_build,3857,35.4863794772064,32.4880828408985,35.5909105176714,33.2273581101327
govmap:layer_mevaker_gvulot_shiput,3857,35.4553951248703,32.4835372579699,35.6034158660951,33.2324391162001
govmap:layer_mezila,3857,33.6331390102096,27.6616501561639,36.7008038257945,35.6700502651624
govmap:layer_michrazim,3857,34.5610795678636,29.5712889115223,35.7187869773642,33.0054535477475
govmap:layer_michrazim_haluka,3857,34.5610795676554,29.5712889116871,35.7187869770861,33.0054535477705
govmap:layer_michrazim_haluka_eng,3857,34.5937688038061,31.2772115502694,35.6906633846397,33.2260908564974
govmap:layer_micraz_rmi_2011,3857,34.558758501846,29.5208016072598,35.6817772284947,33.227483018086
govmap:layer_mifal_nikuz,3857,34.4234344052163,29.5441620424862,35.6599851222643,33.2124032915242
govmap:layer_mifgash_mesila,3857,34.1221090942713,29.1748955627754,35.6605065475986,34.5841859366969
govmap:layer_miflasim,3857,34.4942597700615,31.4549848535453,35.0009821800774,32.5398868422197
govmap:layer_migrashim_msbs,3857,34.2966969545511,29.5355490520027,35.8430886118645,33.2784525697542
govmap:layer_migrashim_rent,3857,34.6359101126018,31.7234530998147,35.2310070630673,32.1961977169822
govmap:layer_migrashim_rent_env,3857,34.6359101126018,31.7234530998147,35.2310070630673,32.1961977169822
govmap:layer_migrashim_rmi,3857,34.2655895539223,27.5334289416237,35.8953835614827,33.3352376636626
govmap:layer_miklatim,3857,34.2825198421438,29.5500226776505,35.839945048182,33.2842026720492
govmap:layer_mikud_achifa,3857,34.6440709095493,30.9979546852405,35.1317477671437,31.3820735406873
govmap:layer_mikve,3857,33.1480019344256,26.759901115866,37.0093193083978,36.0718244971974
govmap:layer_mile_post,3857,34.2734337467407,29.4980365309689,35.8541637802253,33.2898752443425
govmap:layer_milestones,3857,33.0547949183074,26.6541574959387,37.0728026086588,36.1337542793726
govmap:layer_milestones_eng,3857,33.0547949183074,26.6541574959387,37.0728026086588,36.1337542793726
govmap:layer_mimshakim_2023,3857,34.7326565725308,31.892281473066,34.9165029020607,32.3200233317496
govmap:layer_mimshakim_2030,3857,34.7326565725308,31.8707723020864,34.9739281027073,32.323380231369
govmap:layer_minhal_tichnun_onlineplans_arc,3857,34.3043278162535,29.5585106956809,35.8396840906951,33.2694693643926
govmap:layer_minhal_tichnun_onlineplans_gvul,3857,34.3023920261177,29.5463379297683,35.8398234227459,33.2697060369441
govmap:layer_minhal_tichnun_onlineplans_plan,3857,34.3023920261177,29.5463379297683,35.8398234227459,33.2697060369441
govmap:layer_minhal_tichnun_onlineplans_pol,3857,34.3183238348111,29.5542174285316,35.8716305146729,33.2694788365822
govmap:layer_minhal_tichnun_onlineplans_symbol,3857,34.3183674933261,29.5463937296694,35.8395455472423,33.2598727311576
govmap:layer_minhalabczones,3857,34.9020234455567,31.3663136843841,35.5402484059259,32.5490240834555
govmap:layer_minhalarbsetlbrdr,3857,34.8121986507352,31.2302501236076,35.573540565118,32.6017511770294
govmap:layer_minhalhafkaha,3857,34.8864664680846,31.3414059326611,35.546238310218,32.4762863943448
govmap:layer_minhalhatichnusnifim,3857,34.3739225763908,30.0666273622618,35.7509596247394,33.9942492304981
govmap:layer_minhalmuwakot,3857,34.87073701362,31.2832467183628,35.5551877630011,32.5600833731626
govmap:layer_miutim_poi,3857,34.6929854625202,31.0190439810813,35.7901649871215,33.2741238403956
govmap:layer_miutim_prj,3857,34.7148703478205,31.0183725376081,35.7858413211641,33.2775815679694
govmap:layer_miutim_risk,3857,34.6952568260252,31.0196102876339,35.7843772181318,33.277557428218
govmap:layer_mmi_districts,3857,34.2674762270738,29.4877578822597,35.8953835619697,33.335148102238
govmap:layer_mmi_gvul,3857,34.2655895535416,29.4868531410011,35.8751155467173,33.3352377091599
govmap:layer_mmi_migrashim,3857,34.2655895535416,29.4868531410011,55.9528841012021,54.1751674684967
govmap:layer_mmi_rozetot,3857,33.053549869258,26.6276904922034,37.0860329992306,36.1713262060893
govmap:layer_mmi_subyeud,3857,34.2703998322229,29.4936389472805,35.8751155467105,33.3352327177878
govmap:layer_mmi_subyeud_kavi,3857,34.2673167460449,29.4905788279622,35.847847990025,33.3352377091599
govmap:layer_mmi_subyeud_ne,3857,33.0643461257313,26.6304011493552,37.0539095267878,36.1653311544429
govmap:layer_mniya,3857,34.5792989802658,30.6265940124937,35.8368414280644,33.2418102781287
govmap:layer_moatzot,3857,33.6702768940182,26.7619893061669,36.5963847029009,36.0741289509822
govmap:layer_moch_922_budget_point,3857,34.9114441581472,31.8060329897169,35.62309482374,33.2705066395836
govmap:layer_moch_922_projects_point,3857,34.9114441581472,31.805821993428,35.4469909890747,33.048067852721
govmap:layer_moch_amigur,3857,34.5484816720146,31.3038548939608,35.5018727495242,33.0272534705863
govmap:layer_moch_amigur_2650,3857,34.556687518583,31.2450198044295,35.2785820285213,33.0082366166987
govmap:layer_moch_districts,3857,34.2677746066425,29.4905383103408,35.8953318709647,33.3340721749581
govmap:layer_moch_diur_point,3857,34.3313455216612,29.5489010559985,35.7832698284456,33.2784859536743
govmap:layer_moch_heled,3857,34.867468956013,32.0670386205461,34.9195352690198,32.1019475118
govmap:layer_moch_heskem_gag,3857,34.6284317774571,31.2252318429693,35.1303342068221,32.9475681808422
govmap:layer_moch_hevrot_menahalot_point,3857,34.3048832819169,29.7111584321429,35.7686566554971,33.2661286473587
govmap:layer_moch_maam,3857,34.5500707178955,29.5372769210817,35.8953835641433,33.2275536648129
govmap:layer_moch_mehir_mishtaken_point,3857,34.5974961717938,29.5489010559985,35.6956975639007,33.2107095560267
govmap:layer_moch_miutim,3857,34.9363095676707,32.1047691580333,35.3583852816735,32.8188979196351
govmap:layer_moch_mivnim_yavilim_point,3857,34.963282557253,29.5804268698451,35.4777909941693,31.8083034465979
govmap:layer_moch_nadlan_mof,3857,20257922376652,31.7785710973551,20257922376652,31.7785710973551
govmap:layer_moch_projects,3857,34.5520205103839,29.5523006426909,35.5772362906742,33.2236298195568
govmap:layer_moch_regeneration,3857,34.7400141632615,31.2566164428217,35.5381997845801,33.0090344341223
govmap:layer_moch_regeneration_point,3857,34.7422144052422,31.2588288008932,35.5367469447204,33.0079214383895
govmap:layer_moch_regeneration_sub,3857,34.5661437377616,29.551505096023,35.3215611689744,33.0083463950121
govmap:layer_moch_rehabilitation_buildings,3857,34.5903202157202,29.5562141655484,35.5779230096296,33.2186916964942
govmap:layer_moch_rehabilitation_point,3857,34.5689307849966,29.5489010559985,35.6958791707504,33.2060822639589
govmap:layer_moch_shikmona,3857,34.6544626680237,31.7954093084118,35.3358656301913,32.9292103574818
govmap:layer_moch_shikum_hevrati,3857,34.3138701621391,29.5551770020592,35.6531042071417,33.2524824547258
govmap:layer_moch_tachnen_bne_point,3857,34.7899617661225,31.2511009015579,35.0465836797699,32.4609092169919
govmap:layer_moch_tama35_lines,3857,34.218120870878,29.490942257369,35.9041654824675,33.3388255002757
govmap:layer_moch_tama35_points,3857,34.3847405681641,29.4911007291534,35.8357524259135,33.2952380817596
govmap:layer_moch_tama35_polygons,3857,34.2671487575871,29.490942257369,35.8979662577879,33.3351677625614
govmap:layer_moch_tama_38_point,3857,34.5695285690641,29.5526777018499,35.5777746765844,33.2223895617906
govmap:layer_moch_tichnun_point,3857,34.2844965144406,29.5489010559985,35.8388486634772,33.2787391313666
govmap:layer_moch_tochnit_avoda_point,3857,34.5689307849966,29.5489010559985,35.6956975639007,33.2107095560267
govmap:layer_mop_project,3857,34.058716438041,29.6205525594681,36.3937020597149,34.7274642178573
govmap:layer_moreshet_sites,3857,33.4586674183803,26.7520891434807,36.7458009268293,36.0757053976065
govmap:layer_mosdot_griatric,3857,33.3424667043245,26.6512231815302,36.6863487435896,36.2539143241508
govmap:layer_movilimdigitalim_culture_and_sport,3857,209610565552396,31.7799512625536,209610565552396,31.7799512625536
govmap:layer_movilimdigitalim_economy,3857,209610565552396,31.7799512625536,209610565552396,31.7799512625536
govmap:layer_movilimdigitalim_education,3857,34.7913429330646,31.7799512625536,35.2096105655524,32.1893725694097
govmap:layer_movilimdigitalim_employment,3857,209610565552396,31.7799512625536,209610565552396,31.7799512625536
govmap:layer_movilimdigitalim_finance,3857,209610565552396,31.7799512625536,209610565552396,31.7799512625536
govmap:layer_movilimdigitalim_health,3857,34.7809159488687,31.7799512625536,35.2096105655524,31.9704250144062
govmap:layer_movilimdigitalim_infrastructure,3857,209610565552396,31.7799512625536,209610565552396,31.7799512625536
govmap:layer_movilimdigitalim_justice,3857,209610565552396,31.7799512625536,209610565552396,31.7799512625536
govmap:layer_movilimdigitalim_natural_resources,3857,34.7913429330646,31.7799512625536,35.2096105655524,32.0843139065557
govmap:layer_movilimdigitalim_planning_and_policy,3857,209610565552396,31.7799512625536,209610565552396,31.7799512625536
govmap:layer_movilimdigitalim_shilton_mekomi_,3857,34.7834680052892,31.7799512625536,35.2096105655524,32.0106519082376
govmap:layer_movilimdigitalim_technology,3857,34.7884471809913,31.2569717869724,35.2096105655524,32.0900991172838
govmap:layer_movilimdigitalim_wealth,3857,34.8095026582607,31.7799512625536,35.2096105655524,31.8953866461695
govmap:layer_movilimdigitalimmekomi,3857,34.6565969938623,29.5489010442767,35.3785442852697,32.9646203505644
govmap:layer_mrcrevachabranco,3857,34.7564432238724,29.5598235426582,35.6498333850212,33.2197304373993
govmap:layer_mrcrevachahachshara,3857,34.6565969938623,31.1955888998783,35.7558102401132,33.2316661026433
govmap:layer_mrcrevachameitar,3857,34.5644207850768,29.5624095492548,35.5948293739993,32.9673929990343
govmap:layer_mrcrevachameshulav,3857,34.6513744560922,31.4928193439282,35.0802828109811,32.1838541644923
govmap:layer_mrcrevachamiftan,3857,34.7916711376285,31.8821732406615,35.5071015720402,32.9708415504101
govmap:layer_mt_il,3857,34.2673167470942,29.487757884064,35.8953835619697,33.335148102238
govmap:layer_muni,3857,34.2674205836375,29.4874024969749,35.8953835619697,33.335148102238
